# PPpacket same-sized (centered)
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262,-1.31262
